job_title,company_name,job_link,experience,salary,date_posted
Sr. Azure DevOps Engineer,iLogicPlus Solutions,https://www.shine.com/jobs/sr-azure-devops-engineer/ilogicplus-solutions/17681125,5-9,Not Disclosed,Not specified
Platform DevOps Engineer,ADTECH Corp. (A CMMI Level 3 Company),https://www.shine.com/jobs/platform-devops-engineer/adtech-corp-a-cmmi-level-3-company/17696874,3-7,Not Disclosed,Not specified
Principal DevOps Engineer - AVP,State Street,https://www.shine.com/jobs/principal-devops-engineer-avp/state-street/17756410,12-17,Not Disclosed,Not specified
Senior Cloud DevOps Engineer - Automation & GitHub,Hitachi Careers,https://www.shine.com/jobs/senior-cloud-devops-engineer-automation-github/hitachi-careers/17748966,2-6,Not Disclosed,Not specified
DevOps Engineer,unitedhealth group information services,https://www.shine.com/jobs/devops-engineer/unitedhealth-group-information-services/17749543,3-7,Not Disclosed,Not specified
Tech Lead DevOps Engineer,Dario,https://www.shine.com/jobs/tech-lead-devops-engineer/dario/17697786,3-8,Not Disclosed,Not specified
Azure DevOps Engineer,techtweekinfotech,https://www.shine.com/jobs/azure-devops-engineer/techtweekinfotech/17718503,3-7,Not Disclosed,Not specified
Mobile Platform DevOps Engineer,Schaeffler,https://www.shine.com/jobs/mobile-platform-devops-engineer/schaeffler/17680936,5-10,Not Disclosed,Not specified
Senior Cloud Devops Engineer,Ramboll,https://www.shine.com/jobs/senior-cloud-devops-engineer/ramboll/17693067,5-10,Not Disclosed,Not specified
R&D Senior Engineer - Azure Cloud DevOps Engineer,Hitachi Careers,https://www.shine.com/jobs/rd-senior-engineer-azure-cloud-devops-engineer/hitachi-careers/17692262,2-6,Not Disclosed,Not specified
Azure DevOps Engineer,"Aezion, Inc",https://www.shine.com/jobs/azure-devops-engineer/aezion-inc/17674786,5-9,Not Disclosed,Not specified
Sr DevOps Engineer,Medtronic,https://www.shine.com/jobs/sr-devops-engineer/medtronic/17771910,8-12,Not Disclosed,Not specified
Senior Devops Engineer,NEC Software Solutions,https://www.shine.com/jobs/senior-devops-engineer/nec-software-solutions/17753246,5-9,Not Disclosed,Not specified
Azure DevOps Engineer,Pyramid Global Technologies,https://www.shine.com/jobs/azure-devops-engineer/pyramid-global-technologies/17787665,3-7,Not Disclosed,Not specified
SRE DevOps Engineer,Wipro,https://www.shine.com/jobs/sre-devops-engineer/wipro/17773918,3-7,Not Disclosed,Not specified
DevOps Engineer,Innova ESI,https://www.shine.com/jobs/devops-engineer/innova-esi/17758105,5-9,Not Disclosed,Not specified
Expert DevOps Engineer,Finastra,https://www.shine.com/jobs/expert-devops-engineer/finastra/17796212,8-12,Not Disclosed,Not specified
Senior Devops Engineer / Senior SRE,Oracle,https://www.shine.com/jobs/senior-devops-engineer-senior-sre/oracle/17708095,5-9,Not Disclosed,Not specified
Junior DevOps Engineer,Millipixels Interactive LLP,https://www.shine.com/jobs/junior-devops-engineer/millipixels-interactive-llp/17719991,2-6,Not Disclosed,Not specified
Azure DevOps Engineer,Whiz,https://www.shine.com/jobs/azure-devops-engineer/whiz/17718457,3-7,Not Disclosed,Not specified
DevOps Engineer - CI/CD Pipeline,TechPoppy,https://www.shine.com/jobs/devops-engineer-ci-cd-pipeline/techpoppy/17733709,3-7,Not Disclosed,Not specified
Lead Platform DevOps Engineer,ChabezTech LLC,https://www.shine.com/jobs/lead-platform-devops-engineer/chabeztech-llc/17682921,5-9,Not Disclosed,Not specified
DevOps Engineer (Azure),Impetus Career Consultants,https://www.shine.com/jobs/devops-engineer-azure/impetus-career-consultants/17683244,3-7,Not Disclosed,Not specified
DevOps Engineer with Python,Rapsys Technologies,https://www.shine.com/jobs/devops-engineer-with-python/rapsys-technologies/17664939,4-8,Not Disclosed,Not specified
Senior DevOps Engineer (Azure and AWS),Shapoorji Pallonji Finance Private Limited,https://www.shine.com/jobs/senior-devops-engineer-azure-and-aws/shapoorji-pallonji-finance-private-limited/17665021,10-14,Not Disclosed,Not specified
Lead Devops Engineer,ClearRoute,https://www.shine.com/jobs/lead-devops-engineer/clearroute/17677460,8-12,Not Disclosed,Not specified
"Expert DevOps Engineer - SAP basis, S4 HANA- Payroll, Public Cloud- Sovereign Cloud Delivery",SAP,https://www.shine.com/jobs/expert-devops-engineer-sap-basis-s4-hana-payroll-public-cloud-sovereign-cloud-delivery/sap/17783467,5-9,Not Disclosed,Not specified
Senior DevOps Engineer,MicroPyramid Informatics Pvt Ltd,https://www.shine.com/jobs/senior-devops-engineer/micropyramid-informatics-pvt-ltd/17703463,2-6,Not Disclosed,Not specified
Java Devops Engineer,Natobotics,https://www.shine.com/jobs/java-devops-engineer/natobotics/17682840,5-9,Not Disclosed,Not specified
DevOps Engineer 2,Hyland,https://www.shine.com/jobs/devops-engineer-2/hyland/17755046,4-8,Not Disclosed,Not specified
AWS DevOps Engineer,Mayabious Art,https://www.shine.com/jobs/aws-devops-engineer/mayabious-art/17755065,3-7,Not Disclosed,Not specified
Site Reliability Engineer & DevOps Engineer,Broadridge,https://www.shine.com/jobs/site-reliability-engineer-devops-engineer/broadridge/17760876,7-11,Not Disclosed,Not specified
DevOps Engineer,Infinite Possibilities,https://www.shine.com/jobs/devops-engineer/infinite-possibilities/17770522,2-6,Not Disclosed,Not specified
DevOps Engineer,Optim Hire (LAD Software Solutions Pvt LTd),https://www.shine.com/jobs/devops-engineer/optim-hire-lad-software-solutions-pvt-ltd/17766395,3-7,Not Disclosed,Not specified
Staff DevOps Engineer,Balbix,https://www.shine.com/jobs/staff-devops-engineer/balbix/17771808,3-8,Not Disclosed,Not specified
Senior GCP Devops Engineer,Techolution,https://www.shine.com/jobs/senior-gcp-devops-engineer/techolution/17771966,5-9,Not Disclosed,Not specified
Cloud DevOps Engineer,TESTQ Technologies,https://www.shine.com/jobs/cloud-devops-engineer/testq-technologies/17785094,6-10,Not Disclosed,Not specified
DevOps Engineer (AI MLOps),Teknowiz,https://www.shine.com/jobs/devops-engineer-ai-mlops/teknowiz/17785159,5-10,Not Disclosed,Not specified
DevOps Engineers,Desirous Global Consulting,https://www.shine.com/jobs/devops-engineers/desirous-global-consulting/17788913,7-15,Not Disclosed,Not specified
Senior Cloud DevOps Engineer,Snowflake,https://www.shine.com/jobs/senior-cloud-devops-engineer/snowflake/17798418,8-12,Not Disclosed,Not specified
DevOps Engineer,Zethic Technologies,https://www.shine.com/jobs/devops-engineer/zethic-technologies/17740838,3-7,Not Disclosed,Not specified
Lead DevOps Engineer,Tech Holding,https://www.shine.com/jobs/lead-devops-engineer/tech-holding/17796225,7-11,Not Disclosed,Not specified
DevOps Engineer,DataArt,https://www.shine.com/jobs/devops-engineer/dataart/17796228,7-11,Not Disclosed,Not specified
DevOps Engineer,Agileblaze,https://www.shine.com/jobs/devops-engineer/agileblaze/17783477,3-7,Not Disclosed,Not specified
Lead DevOps Engineer,Lab49,https://www.shine.com/jobs/lead-devops-engineer/lab49/17784077,495-10,Not Disclosed,Not specified
Google Cloud Devops Engineer,SemperFI Solutions,https://www.shine.com/jobs/google-cloud-devops-engineer/semperfi-solutions/17730977,5-10,Not Disclosed,Not specified
DevOps Engineer,DHL,https://www.shine.com/jobs/devops-engineer/dhl/17742229,4-8,Not Disclosed,Not specified
SENIOR DEVOPS ENGINEER,Dyninno,https://www.shine.com/jobs/senior-devops-engineer/dyninno/17747004,5-9,Not Disclosed,Not specified
Cloud Infrastructure & DevOps Engineer,PierSight,https://www.shine.com/jobs/cloud-infrastructure-devops-engineer/piersight/17694523,5-9,Not Disclosed,Not specified
Java DevOps Engineer,Virtusa,https://www.shine.com/jobs/java-devops-engineer/virtusa/17706747,8-12,Not Disclosed,Not specified
Senior CloudOps (DevOps) Engineer,Azul,https://www.shine.com/jobs/senior-cloudops-devops-engineer/azul/17709079,5-9,Not Disclosed,Not specified
Lead DevOps Engineer,Neuron7.ai,https://www.shine.com/jobs/lead-devops-engineer/neuron7ai/17711024,8-12,Not Disclosed,Not specified
Staff Integration and DevOps Engineer,Procore Technologies,https://www.shine.com/jobs/staff-integration-and-devops-engineer/procore-technologies/17699724,8-12,Not Disclosed,Not specified
DevOps Engineer with Scripting Python,Global Business Ser. 4u,https://www.shine.com/jobs/devops-engineer-with-scripting-python/global-business-ser-4u/17705695,2-6,Not Disclosed,Not specified
Lead DevOps Engineer,Lumiq,https://www.shine.com/jobs/lead-devops-engineer/lumiq/17725413,6-10,Not Disclosed,Not specified
SAP DevOps Engineer,HELYXON Healthcare Solutions,https://www.shine.com/jobs/sap-devops-engineer/helyxon-healthcare-solutions/17726901,3-7,Not Disclosed,Not specified
DevOps Engineer,Particle41,https://www.shine.com/jobs/devops-engineer/particle41/17730625,413-7,Not Disclosed,Not specified
DevOps Engineer,CredFlow,https://www.shine.com/jobs/devops-engineer/credflow/17731474,2-6,Not Disclosed,Not specified
QA & DevOps Engineer,Hackingly,https://www.shine.com/jobs/qa-devops-engineer/hackingly/17743524,4-8,Not Disclosed,Not specified
DevOps Engineer - Cloud Infrastructure Management,ZANSKAR RESEARCH,https://www.shine.com/jobs/devops-engineer-cloud-infrastructure-management/zanskar-research/17686761,2-6,Not Disclosed,Not specified
Senior DevOps Engineer,MRINQ Technologies- Spintly,https://www.shine.com/jobs/senior-devops-engineer/mrinq-technologies-spintly/17688690,5-9,Not Disclosed,Not specified
DevOps Engineer (AWS Solution Architect),BerryBytes,https://www.shine.com/jobs/devops-engineer-aws-solution-architect/berrybytes/17704129,3-7,Not Disclosed,Not specified
DevOps Engineer,SuperDNA 3D Lab,https://www.shine.com/jobs/devops-engineer/superdna-3d-lab/17706803,3-7,Not Disclosed,Not specified
Associate DevOps Engineer,Sigma Infosolutions Ltd.,https://www.shine.com/jobs/associate-devops-engineer/sigma-infosolutions-ltd/17669888,2-6,Not Disclosed,Not specified
Senior DevOps Engineer,Omniful,https://www.shine.com/jobs/senior-devops-engineer/omniful/17709752,3-7,Not Disclosed,Not specified
AWS Devops Engineer,Quadrasystems.net India Pvt Ltd,https://www.shine.com/jobs/aws-devops-engineer/quadrasystemsnet-india-pvt-ltd/17717412,4-8,Not Disclosed,Not specified
DevOps Engineer,Spotnana,https://www.shine.com/jobs/devops-engineer/spotnana/17720664,5-9,Not Disclosed,Not specified
Senior DevOps Engineer,HolboxAI,https://www.shine.com/jobs/senior-devops-engineer/holboxai/17729799,3-7,Not Disclosed,Not specified
DevOps Engineer,Appzlogic,https://www.shine.com/jobs/devops-engineer/appzlogic/17734306,5-9,Not Disclosed,Not specified
Lead DevOps Engineer,Syllogistics.ai,https://www.shine.com/jobs/lead-devops-engineer/syllogisticsai/17736272,5-9,Not Disclosed,Not specified
DevOps Engineer,Indiglobe IT Solutions,https://www.shine.com/jobs/devops-engineer/indiglobe-it-solutions/17732334,3-8,Not Disclosed,Not specified
Data DevOps Engineer,UnifyCX,https://www.shine.com/jobs/data-devops-engineer/unifycx/17739766,3-7,Not Disclosed,Not specified
DevOps Engineer / Platform Engineer,Nova Nurture HR Solutions,https://www.shine.com/jobs/devops-engineer-platform-engineer/nova-nurture-hr-solutions/17747218,5-9,Not Disclosed,Not specified
DevOps Engineer (Infrastructure & Reliability),CloudHire,https://www.shine.com/jobs/devops-engineer-infrastructure-reliability/cloudhire/17751391,4-8,Not Disclosed,Not specified
DevOps Engineer - Cloud Infrastructure,ZANSKAR RESEARCH,https://www.shine.com/jobs/devops-engineer-cloud-infrastructure/zanskar-research/17753988,4-8,Not Disclosed,Not specified
Backend & DevOps Engineer (Core Team),McCarthy - The AI Marketplace,https://www.shine.com/jobs/backend-devops-engineer-core-team/mccarthy-the-ai-marketplace/17757327,2-6,Not Disclosed,Not specified
Lead DevOps Engineer,Appscrip,https://www.shine.com/jobs/lead-devops-engineer/appscrip/17691960,4-8,Not Disclosed,Not specified
Senior DevOps Engineer,UsefulBI Corporation,https://www.shine.com/jobs/senior-devops-engineer/usefulbi-corporation/17700195,4-8,Not Disclosed,Not specified
DevOps Engineer,WeLogical Software Solutions LLP,https://www.shine.com/jobs/devops-engineer/welogical-software-solutions-llp/17702073,4-8,Not Disclosed,Not specified
Lead Cloud Devops Engineer,KOGTA FINANCIAL (INDIA) LIMITED,https://www.shine.com/jobs/lead-cloud-devops-engineer/kogta-financial-india-limited/17663859,6-10,Not Disclosed,Not specified
Part-Time AWS DevOps Engineer,Intellion Technologies Pvt Ltd,https://www.shine.com/jobs/part-time-aws-devops-engineer/intellion-technologies-pvt-ltd/17672443,3-7,Not Disclosed,Not specified
DevOps Engineer (Azure),P99SOFT,https://www.shine.com/jobs/devops-engineer-azure/p99soft/17674737,3-7,Not Disclosed,Not specified
DevOps Engineer,"LBM SOLUTIONS, Mohali",https://www.shine.com/jobs/devops-engineer/lbm-solutions-mohali/17673444,2-6,Not Disclosed,Not specified
DevOps Engineer,Markovate,https://www.shine.com/jobs/devops-engineer/markovate/17755681,3-7,Not Disclosed,Not specified
DevOps Engineer - Senior Analyst,Wipro Limited,https://www.shine.com/jobs/devops-engineer-senior-analyst/wipro-limited/17699584,3-7,Not Disclosed,Not specified
Sr. Devops Engineer,Cloud Kinetics,https://www.shine.com/jobs/sr-devops-engineer/cloud-kinetics/17700694,3-7,Not Disclosed,Not specified
DevOps Engineer,Onsurity,https://www.shine.com/jobs/devops-engineer/onsurity/17669706,3-7,Not Disclosed,Not specified
Python DevOps Engineer,Nebula Tech Solutions,https://www.shine.com/jobs/python-devops-engineer/nebula-tech-solutions/17664889,5-9,Not Disclosed,Not specified
Sr. DevOps Engineer (AWS/Azure),Rockwell Automation,https://www.shine.com/jobs/sr-devops-engineer-aws-azure/rockwell-automation/17771941,6-10,Not Disclosed,Not specified
Senior DevOps Engineer,GlobalLogic,https://www.shine.com/jobs/senior-devops-engineer/globallogic/17785268,5-9,Not Disclosed,Not specified
DevOps Engineer,Apptunix,https://www.shine.com/jobs/devops-engineer/apptunix/17768892,3-7,Not Disclosed,Not specified
Lead DevOps Engineer,Umanist NA,https://www.shine.com/jobs/lead-devops-engineer/umanist-na/17797070,3-7,Not Disclosed,Not specified
Senior Software Engineer I Devops Engineer AWS,unitedhealth group information services,https://www.shine.com/jobs/senior-software-engineer-i-devops-engineer-aws/unitedhealth-group-information-services/17746068,3-7,Not Disclosed,Not specified
Data DevOps Engineer,BlackLine India,https://www.shine.com/jobs/data-devops-engineer/blackline-india/17721194,2-6,Not Disclosed,Not specified
Cloud DevOps Engineer,Rainclouds Global Solutions,https://www.shine.com/jobs/cloud-devops-engineer/rainclouds-global-solutions/17714950,2-6,Not Disclosed,Not specified
